aircraft_id,report_date,aircraft_model,operator,flight_phase,cruise_altitude_ft,flight_conditions,weather_conditions,component_name,component_status,anomaly_type,root_cause,maintenance_outcome,base_location,airport_code,crew_experience,contributing_factors,report_summary,health_status,alert_active,flight_hours,report_year,report_month
702739,2006-06-01,Skyhawk 172/Cutlass 172,Fbo,Landing,0.0,Vmc,10,unknown,Unknown,deviation / discrepancy - procedural published material / policy; ground event / encounter loss of aircraft control; ground excursion runway; inflight event / encounter unstabilized approach,Human Factors,aircraft aircraft damaged; general none reported / taken,mi,1d2.airport,flight crew last 90 days 220; flight crew total 550; flight crew type 100,human factors,an instructor rpts his c172 solo student plt stalled during a gar from a bounced lndg. the acft departed the rwy striking a prop while re-entering the rwy.,Normal,False,550,2006,6
951052,2011-05-01,Md-80 Series (Dc-9-80) Undifferentiated Or Other Model,Air Carrier,Climb,10000.0,Vmc,unknown,pneumatic system,Malfunctioning,aircraft equipment problem critical,Aircraft,flight crew flc complied w / automation / advisory; flight crew landed in emergency condition; flight crew returned to departure airport; general maintenance action; general declared emergency,us,zzz.artcc,unknown,aircraft,a md80's tail compartment temp high light illuminated during climb. the qrh procedure was completed; an emergency declared for a return to the departure airport; and in the descent the warning light extinguished.,Critical,True,939,2011,5
1070821,2013-03-01,Md-11,Air Carrier,Cruise,30000.0,Unknown,snow,hydraulic system,Failed,aircraft equipment problem less severe,Aircraft,flight crew landed in emergency condition; general declared emergency,fo,zzzz.artcc,unknown,aircraft,md11 captain experiences a number one hydraulic system failure over the north atlantic.  after coordination with dispatch and maintenance control flight continues to destination for an uneventful landing with a tow to the gate.,Critical,True,3051,2013,3
827892,2009-03-01,Md-80 Series (Dc-9-80) Undifferentiated Or Other Model,Air Carrier,Initial Approach,8000.0,Vmc,unknown,altitude alert,Improperly Operated,aircraft equipment problem critical; deviation - altitude overshoot,Aircraft,air traffic control issued advisory / alert; air traffic control issued new clearance,ny,lga.airport,flight crew last 90 days 240; flight crew total 15000; flight crew type 7500,aircraft; human factors,md80 first officer reports an altitude deviation he believed to have been caused by his inadvertent change of the altitude alert setting when he tuned the vor.,Critical,True,15000,2009,3
804660,2008-09-01,Dash 8-400,Air Carrier,Initial Climb,0.0,Unknown,unknown,propeller control,Improperly Operated,deviation / discrepancy - procedural published material / policy,Human Factors,flight crew diverted; general maintenance action,us,zzz.airport,unknown,aircraft; human factors,a dash 8 flt crew inadvertently misset the condition levers. after consulting with maint they decided to return to their dept arpt.,Normal,False,4745,2008,9
761012,2007-11-01,B737-800,Air Carrier,Initial Approach,3700.0,Vmc,unknown,unknown,Unknown,deviation - altitude crossing restriction not met; deviation / discrepancy - procedural clearance,Human Factors,general none reported / taken,ca,lax.airport,unknown,human factors,b737 flt crew is issued rwy change to 25r from rwy 25l cross fallt at 4000 feet which they cross at 3700 feet.,Normal,False,6959,2007,11
1066511,2013-02-01,B747-400,Air Carrier,Cruise,12000.0,Unknown,unknown,unknown,Unknown,atc issue all types; deviation / discrepancy - procedural clearance; deviation / discrepancy - procedural published material / policy,Procedure,air traffic control issued new clearance,ga,a80.tracon,unknown,procedure,a80 controller described a conflict event when traffic assigned a rnav arrival strayed off the assigned route; the controller indicating this was not an isolated occurrence.,Normal,False,8744,2013,2
1041051,2012-10-01,Regional Jet 700 Er/Lr (Crj700),Air Carrier,Cruise,26000.0,Vmc,unknown,cockpit window,Failed,aircraft equipment problem critical,Aircraft,flight crew landed in emergency condition; flight crew took evasive action; flight crew diverted; general maintenance action; general declared emergency,us,zzz.artcc,unknown,aircraft,a crj-700 captain windshield failed at fl260 so an emergency was declared and flight diverted to the nearest airport where the first officer made the landing.,Critical,True,13661,2012,10
815154,2008-11-01,Emb Erj 145 Er/Lr,Air Carrier,Initial Approach,0.0,Imc,fog; 0.5,turbine engine,Malfunctioning,other 9301,Human Factors,general maintenance action; general none reported / taken,us,zzz.airport,flight crew last 90 days 150; flight crew total 1650; flight crew type 1100,aircraft; human factors,an emb-145 flight crew experienced loss of thrust and loss of throttle control on an ils approach and landed with the engine at flight idle. contract maintenance corrective action was to reset fadec circuit breakers; run the engine; and release it for departure.,Warning,True,1650,2008,11
673072,2005-09-01,Emb Erj 145 Er/Lr,Air Carrier,Initial Climb,3600.0,Vmc,unknown,unknown,Unknown,atc issue all types; conflict airborne conflict,Human Factors,air traffic control issued advisory / alert; air traffic control issued new clearance; flight crew took evasive action,oh,cle.airport,air traffic control radar 16; flight crew total 500,human factors,cle lcl and apch ctlrs described operror at 3600 ft as dep is released and conflicts with tfc on dscnt to nearby arpt.,Normal,False,500,2005,9
773172,2008-02-01,A320,Air Carrier,Cruise,0.0,Unknown,unknown,unknown,Unknown,inflight event / encounter weather / turbulence; other low fuel state,Company Policy,flight crew diverted,nv,las.airport,unknown,weather; aircraft; company policy,a320 planned with minimum fuel for transcontinental trip must divert for fuel when mountain wave and turbulence force descent to less efficient alt.,Normal,False,4068,2008,2
999665,2012-03-01,Citation Ii S2/Bravo (C550),Fractional,Cruise,17000.0,Unknown,unknown,unknown,Unknown,atc issue all types; airspace violation all types,Atc Equipment / Nav Facility / Buildings,general none reported / taken,nh,zbw.artcc,unknown,atc equipment / nav facility / buildings; procedure,zbw controller described an airspace incursion event when the route read out provided on the display did not match up with that provided by uret.,Normal,False,7166,2012,3
1225125,2014-12-01,B737 Undifferentiated Or Other Model,Air Carrier,Cruise,35000.0,Vmc,unknown,fuel tank,Malfunctioning,aircraft equipment problem critical; inflight event / encounter fuel issue; inflight event / encounter weather / turbulence,Aircraft,flight crew landed as precaution; flight crew diverted; general maintenance action,us,zzz.artcc,flight crew last 90 days 224; flight crew total 25000; flight crew type 3000,aircraft,b737 flight crew reported they noticed on a transcontinental flight they were developing a fuel imbalance that looked like a fuel leak. they diverted to a nearby airport where a fuel leak in #2 engine was confirmed.,Critical,True,25000,2014,12
728469,2007-02-01,Piper Single Undifferentiated Or Other Model,Personal,Initial Approach,0.0,Vmc,10,unknown,Unknown,conflict ground conflict; critical; deviation / discrepancy - procedural other / unknown; deviation / discrepancy - procedural published material / policy,Human Factors,general none reported / taken,ok,pnc.airport,flight crew last 90 days 10; flight crew total 1672; flight crew type 141,airport; human factors,a pa12 plt rpts flying over a taxiing c172 at pnc while attempting to land on a grassy portion of the arpt.,Critical,True,1672,2007,2
883664,2010-04-01,Super King Air 350,Government,Initial Approach,1800.0,Vmc,fog; rain; 6,autopilot,Improperly Operated,deviation - altitude crossing restriction not met; deviation / discrepancy - procedural clearance; deviation / discrepancy - procedural published material / policy; inflight event / encounter cftt / cfit,Human Factors,air traffic control issued advisory / alert; aircraft automation overrode flight crew; flight crew returned to clearance,ky,lou.airport,flight crew last 90 days 10; flight crew total 11600; flight crew type 40,procedure; human factors; aircraft,king air 350 first officer descended below 2;300 ft prior to bnnus during the rnav runway 24 approach to lou in vmc. atc issued a low altitude alert and crew corrected.,Normal,False,11600,2010,4
1016163,2012-06-01,Emb Erj 145 Er/Lr,Air Carrier,Climb,10500.0,Vmc,unknown,cockpit window,Failed,aircraft equipment problem critical,Aircraft,aircraft aircraft damaged; flight crew landed as precaution; flight crew returned to departure airport; general flight cancelled / delayed; general maintenance action,al,mob.airport,unknown,aircraft,when the captain's side window shattered at about 10;500 msl on the climbout the flight crew of an e-145 opted to return to their departure airport for maintenance.,Critical,True,3792,2012,6
702570,2006-07-01,Md-81,Air Carrier,Cruise,31000.0,Vmc,unknown,gps & other satellite navigation,Design; Malfunctioning,aircraft equipment problem critical; deviation - track / heading all types; deviation / discrepancy - procedural clearance; deviation / discrepancy - procedural published material / policy,Aircraft,flight crew returned to clearance; flight crew overcame equipment problem,tx,shero,unknown,chart or publication; aircraft,while flying triss rnav sid; txk transition from dfw; md81 flt crew notices a break in the fms rte with no commensurate rte discontinuity on the cdu. attempts to reconcile the rte resulted in missing waypoints. manual entry of all waypoints on the sid/transition were required.,Critical,True,807,2006,7
